date,pct_return
2007-08-31,1.99582949
2007-09-04,0.4014201072
2007-09-05,-2.848438332
2007-09-06,-0.15437697
2007-09-07,-2.344264082
2007-09-10,-2.927607646
2007-09-11,3.396615309
2007-09-12,-0.4995922536
2007-09-13,3.381004615
2007-09-14,0.689881603
2007-09-17,-1.01480857
2007-09-18,1.947984124
2007-09-19,0.6537338488
2007-09-20,1.298975853
2007-09-21,0.6906280193
2007-09-24,2.057289368
2007-09-25,-0.1681102081
2007-09-26,1.538519495
2007-09-27,-0.02374468527
2007-09-28,0.04750064942
2007-10-01,-0.3787120082
2007-10-02,-0.2613775565
2007-10-03,0.6671021932
2007-10-04,1.230429204
2007-10-05,1.379221921
2007-10-08,-1.383584166
2007-10-09,-0.2806724413
2007-10-10,-0.7734705126
2007-10-11,-2.12668259
2007-10-12,1.78659261
2007-10-15,-2.039966694
2007-10-16,-1.113699836
2007-10-17,1.395620124
2007-10-18,-0.09650390935
2007-10-19,-2.562286208
2007-10-22,1.389088675
2007-10-23,0.6361391454
2007-10-24,0.1703175069
2007-10-25,-1.019406766
2007-10-26,1.348869025
2007-10-29,0.7257477401
2007-10-30,0.2883580157
2007-10-31,2.347151737
2007-11-01,-3.416696924
2007-11-02,0.1693595853
2007-11-05,-1.185029057
2007-11-06,1.786967947
2007-11-07,-1.034211131
2007-11-08,-3.378030993
2007-11-09,-4.275370602
2007-11-12,-1.892020983
2007-11-13,4.874363634
2007-11-14,2.323505989
2007-11-15,1.846789238
2007-11-16,1.323302958
2007-11-19,0.9675768888
2007-11-20,-0.982327858
2007-11-21,-2.177102327
2007-11-23,-0.0244140625
2007-11-26,-3.092040235
2007-11-27,1.710345269
2007-11-28,4.014802347
2007-11-29,-0.04801639363
2007-11-30,-1.593245728
2007-12-03,-1.986515679
2007-12-04,-1.451452237
2007-12-05,2.879598862
2007-12-06,0.1237810468
2007-12-07,-0.7668800538
2007-12-10,1.146946149
2007-12-11,-0.9615014511
2007-12-12,2.265025029
2007-12-13,-2.969232172
2007-12-14,-1.178917354
2007-12-17,-0.6852708385
2007-12-18,-1.047569638
2007-12-19,-1.317174487
2007-12-20,2.381390255
2007-12-21,2.044979163
2007-12-24,0.9521238935
2007-12-26,-0.07478504144
2007-12-27,-1.415387002
2007-12-28,-0.5034810998
2007-12-31,-0.3799169796
2008-01-02,-2.439789038
2008-01-03,-1.276434769
2008-01-04,-2.295398079
2008-01-07,-1.566216285
2008-01-08,-1.262113462
2008-01-09,5.001475233
2008-01-10,0.5293410303
2008-01-11,1.68447879
2008-01-14,3.546394586
2008-01-15,-1.624822858
2008-01-16,1.550067662
2008-01-17,-2.252095586
2008-01-18,-1.81784018
2008-01-22,-3.728647922
2008-01-23,-0.7854399648
2008-01-24,10.31926368
2008-01-25,-1.014773338
2008-01-28,1.250043919
2008-01-29,-0.4935358373
2008-01-30,-0.04998585671
2008-01-31,5.31316875
2008-02-01,-0.5186840371
2008-02-04,-0.8296329189
2008-02-05,-2.700020149
2008-02-06,-2.627683481
2008-02-07,3.253515025
2008-02-08,2.393857444
2008-02-11,-0.1434175089
2008-02-12,-2.197625922
2008-02-13,2.613561378
2008-02-14,-2.713522636
2008-02-15,3.254203872
2008-02-19,-0.5924363529
2008-02-20,3.384839878
2008-02-21,-2.190240952
2008-02-22,2.475252992
2008-02-25,0.5751276165
2008-02-26,-0.1832313
2008-02-27,0.3438762475
2008-02-28,-1.07338226
2008-02-29,-2.146987153
2008-03-03,-2.995697277
2008-03-04,0.2187419301
2008-03-05,0.7036756347
2008-03-06,-2.57829521
2008-03-07,-0.4700565845
2008-03-10,-2.659029524
2008-03-11,0.6637803186
2008-03-12,0.8114819347
2008-03-13,1.257906109
2008-03-14,-2.533830969
2008-03-17,-1.860911309
2008-03-18,4.233692698
2008-03-19,-5.68167668
2008-03-20,1.109813807
2008-03-24,4.233024446
2008-03-25,2.281099406
2008-03-26,-0.7597388183
2008-03-27,-1.901738986
2008-03-28,1.057564535
2008-03-31,2.142401419
2008-04-01,2.97575746
2008-04-02,-0.6394987572
2008-04-03,-0.1429427596
2008-04-04,0.3817263425
2008-04-07,-0.9035238544
2008-04-08,0.9837134527
2008-04-09,-1.35450568
2008-04-10,2.57767445
2008-04-11,-2.771084779
2008-04-14,-0.09656114093
2008-04-15,-0.4111590608
2008-04-16,2.597698012
2008-04-17,-0.4497014308
2008-04-18,1.141024547
2008-04-21,0.1644151335
2008-04-22,-2.510543035
2008-04-23,0.8185600409
2008-04-24,3.031443962
2008-04-25,0.1856093087
2008-04-28,0.115565186
2008-04-29,1.085780247
2008-04-30,-1.302501517
2008-05-01,2.708800347
2008-05-02,-0.06758849869
2008-05-05,-0.9024940116
2008-05-06,1.411569825
2008-05-07,-2.26717469
2008-05-08,1.286129811
2008-05-09,-0.8615225543
2008-05-12,2.081264689
2008-05-13,-0.134359222
2008-05-14,-0.9873273141
2008-05-15,1.971344555
2008-05-16,4.222507548
2008-05-19,0.9592525754
2008-05-20,-2.724433495
2008-05-21,0.2607150849
2008-05-22,-0.6712271791
2008-05-23,4.120282425
2008-05-27,2.282201769
2008-05-28,-0.7598497563
2008-05-29,1.862469721
2008-05-30,-1.38158935
2008-06-02,-1.730578687
2008-06-03,-1.488266159
2008-06-04,3.106958195
2008-06-05,1.940035273
2008-06-06,-4.555624886
2008-06-09,-0.06339437243
2008-06-10,0.6578034453
2008-06-11,-2.340603614
2008-06-12,5.765391518
2008-06-13,2.062042404
2008-06-16,-0.9001267214
2008-06-17,-1.837027076
2008-06-18,0.9665886781
2008-06-19,2.566102093
2008-06-20,-3.633705657
2008-06-23,-1.483657636
2008-06-24,-3.221007191
2008-06-25,1.923458592
2008-06-26,-4.346936418
2008-06-27,1.196933311
2008-06-30,-2.803680961
2008-07-01,3.267969271
2008-07-02,-1.68044676
2008-07-03,0
2008-07-07,0.6878824208
2008-07-08,4.828260646
2008-07-09,-2.039927856
2008-07-10,3.413317116
2008-07-11,0.3321657986
2008-07-14,-1.01380945
2008-07-15,-1.965096758
2008-07-16,0.1705805047
2008-07-17,-3.022482259
2008-07-18,-0.8120526792
2008-07-21,0.1990783156
2008-07-22,-2.60590686
2008-07-23,1.632696278
2008-07-24,16.97903536
2008-07-25,3.852707701
2008-07-28,-1.89176519
2008-07-29,2.808160506
2008-07-30,1.310747849
2008-07-31,-0.5390556595
2008-08-01,0.2348474195
2008-08-04,-4.687065954
2008-08-05,5.409487136
2008-08-06,-0.3049802266
2008-08-07,-0.3241223205
2008-08-08,0.8667620367
2008-08-11,-2.577941492
2008-08-12,-0.3858265239
2008-08-13,2.176634414
2008-08-14,1.733212316
2008-08-15,0.03563152036
2008-08-18,-1.827328754
2008-08-19,-0.9939530305
2008-08-20,0.2920321804
2008-08-21,-0.4367727535
2008-08-22,1.279651325
2008-08-25,-2.761235955
2008-08-26,-0.7054337464
2008-08-27,1.38743425
2008-08-28,-0.2034450799
2008-08-29,-2.445742809
2008-09-02,-2.810936036
2008-09-03,-3.732884502
2008-09-04,-1.461396943
2008-09-05,-1.792536373
2008-09-08,-2.915785019
2008-09-09,-1.447861236
2008-09-10,2.455812055
2008-09-11,5.050260184
2008-09-12,-2.383503877
2008-09-15,-2.295329355
2008-09-16,2.349252435
2008-09-17,-6.218567945
2008-09-18,3.916463511
2008-09-19,4.367980328
2008-09-22,-5.703551586
2008-09-23,-0.1087209754
2008-09-24,-1.350689034
2008-09-25,2.759951071
2008-09-26,-1.503794497
2008-09-29,-13.00178065
2008-09-30,7.748131258
2008-10-01,-3.374466871
2008-10-02,-2.288093467
2008-10-03,0.7393750693
2008-10-06,-1.565857919
2008-10-07,-2.609876334
2008-10-08,4.823748416
2008-10-09,-3.384354962
2008-10-10,-1.764162971
2008-10-13,8.517024893
2008-10-14,-4.680741787
2008-10-15,-9.94550199
2008-10-16,7.105583691
2008-10-17,2.21139535
2008-10-20,1.358563046
2008-10-21,-9.084361387
2008-10-22,-2.702427906
2008-10-23,-1.03845551
2008-10-24,-0.7937241237
2008-10-27,-2.886299833
2008-10-28,14.50831389
2008-10-29,-2.544468374
2008-10-30,4.747094451
2008-10-31,-3.675964995
2008-11-03,-2.770217927
2008-11-04,2.042791412
2008-11-05,-7.349827077
2008-11-06,-6.027647492
2008-11-07,7.89705979
2008-11-10,-0.981736054
2008-11-11,-0.6794379914
2008-11-12,-7.128918781
2008-11-13,6.908578072
2008-11-14,-5.399226326
2008-11-17,-3.916257202
2008-11-18,0.5055011865
2008-11-19,-5.658895442
2008-11-20,-2.665639366
2008-11-21,3.286901271
2008-11-24,8.783092187
2008-11-25,-0.3957540367
2008-11-26,2.32462095
2008-11-28,0.3586091717
2008-12-01,-10.7535779
2008-12-02,1.936135498
2008-12-03,-0.7860652531
2008-12-04,-0.7257139345
2008-12-05,6.050382018
2008-12-08,5.109769564
2008-12-09,0.3295213148
2008-12-10,2.956873925
2008-12-11,-5.454024096
2008-12-12,4.081129751
2008-12-15,-0.3241786261
2008-12-16,6.654485657
2008-12-17,-2.662235318
2008-12-18,-2.791808934
2008-12-19,2.666944285
2008-12-22,-0.6278133666
2008-12-23,-1.810155505
2008-12-24,-0.0582879606
2008-12-26,0.7902850994
2008-12-29,-0.9585796693
2008-12-30,2.463348687
2008-12-31,2.547339946
2009-01-02,3.405187091
2009-01-05,-1.619431511
2009-01-06,1.920225071
2009-01-07,-4.306868541
2009-01-08,-0.7593858879
2009-01-09,-0.7936507937
2009-01-12,-0.4002206288
2009-01-13,0.8032146306
2009-01-14,-3.926937428
2009-01-15,3.08056872
2009-01-16,3.50552523
2009-01-20,-5.219333788
2009-01-21,5.06749421
2009-01-22,0.5295834804
2009-01-23,1.414633728
2009-01-26,0.02702805428
2009-01-27,-2.5969475
2009-01-28,3.339777377
2009-01-29,-4.589591836
2009-01-30,-1.65122853
2009-02-02,2.14204934
2009-02-03,-3.032345308
2009-02-04,-1.139574138
2009-02-05,3.576825277
2009-02-06,3.652968037
2009-02-09,0.9086966135
2009-02-10,-4.447787484
2009-02-11,-1.170431393
2009-02-12,2.686746988
2009-02-13,0.3941404739
2009-02-17,-2.69058296
2009-02-18,-1.152073733
2009-02-19,-1.398601399
2009-02-20,0.6795549349
2009-02-23,-3.786439894
2009-02-24,5.216961131
2009-02-25,-1.165128536
2009-02-26,-0.7960275642
2009-02-27,-0.6832173325
2009-03-02,-1.914304633
2009-03-03,2.01261105
2009-03-04,3.856653094
2009-03-05,-0.3168281782
2009-03-06,-2.887594662
2009-03-09,-1.873208727
2009-03-10,7.151408434
2009-03-11,-0.02825804376
2009-03-12,4.073352525
2009-03-13,-0.1086388802
2009-03-16,-2.475895677
2009-03-17,4.101292752
2009-03-18,1.715229823
2009-03-19,-0.8166208263
2009-03-20,-1.540911968
2009-03-23,4.749006562
2009-03-24,-2.034997683
2009-03-25,1.235690726
2009-03-26,2.70154802
2009-03-27,-1.517407616
2009-03-30,-2.747994568
2009-03-31,2.74608181
2009-04-01,1.97893456
2009-04-02,4.108087167
2009-04-03,-0.2906273606
2009-04-06,-1.286816845
2009-04-07,-3.196975425
2009-04-08,2.184780741
2009-04-09,3.555676163
2009-04-13,-1.848741977
2009-04-14,-0.1959147451
2009-04-15,0.245279962
2009-04-16,1.809352707
2009-04-17,-1.585227189
2009-04-20,-3.294295939
2009-04-21,1.614817688
2009-04-22,-0.3721899658
2009-04-23,1.520376416
2009-04-24,1.5466719
2009-04-27,4.376073205
2009-04-28,-2.153987494
2009-04-29,1.988507128
2009-04-30,-1.764183227
2009-05-01,0.8034900236
2009-05-04,1.617233191
2009-05-05,0.323050791
2009-05-06,0.5517655792
2009-05-07,-3.178531379
2009-05-08,-1.299064369
2009-05-11,0.3111998852
2009-05-12,-2.36159547
2009-05-13,-2.467540759
2009-05-14,1.527993315
2009-05-15,0.4687944473
2009-05-18,3.118641252
2009-05-19,0.8336018041
2009-05-20,0.5431526818
2009-05-21,-2.066985646
2009-05-22,-0.9115010638
2009-05-26,4.792932657
2009-05-27,-1.600090906
2009-05-28,1.225537075
2009-05-29,1.490201391
2009-06-01,1.858233308
2009-06-02,-1.103911108
2009-06-03,-0.7514785471
2009-06-04,3.923924768
2009-06-05,0.2427471677
2009-06-08,-0.06610477607
2009-06-09,1.454929582
2009-06-10,0.08682230369
2009-06-11,-0.1954299958
2009-06-12,0.1521877404
2009-06-15,-3.778296491
2009-06-16,-1.941039667
2009-06-17,3.774615526
2009-06-18,0.421427965
2009-06-19,1.590039092
2009-06-22,-3.478153772
2009-06-23,0.2024354328
2009-06-24,1.753190435
2009-06-25,2.363605615
2009-06-26,-0.3234887886
2009-06-29,-0.2164695898
2009-06-30,-1.93119074
2009-07-01,-0.08841673075
2009-07-02,-1.062956885
2009-07-06,1.163822795
2009-07-07,-3.362884621
2009-07-08,-0.297616961
2009-07-09,-1.125108555
2009-07-10,0.8825924464
2009-07-13,2.00282694
2009-07-14,0.7671547199
2009-07-15,3.158082448
2009-07-16,1.432798112
2009-07-17,1.455492921
2009-07-20,-0.7804600709
2009-07-21,2.019892884
2009-07-22,0.9794191142
2009-07-23,-2.167070141
2009-07-24,-0.1056334616
2009-07-27,-1.83712011
2009-07-28,-0.2582745023
2009-07-29,-0.2371444897
2009-07-30,0.5836762666
2009-07-31,-0.6665262299
2009-08-03,1.644857831
2009-08-04,-1.405365229
2009-08-05,-1.07954583
2009-08-06,-0.4582571521
2009-08-07,0.8112663949
2009-08-10,-0.5002964473
2009-08-11,-0.743505624
2009-08-12,2.136600798
2009-08-13,0.453053488
2009-08-14,-0.9661216413
2009-08-17,-2.557863955
2009-08-18,0.4448819836
2009-08-19,1.262264004
2009-08-20,2.996426526
2009-08-21,0.4249908954
2009-08-24,0.2535268729
2009-08-25,-0.8859075142
2009-08-26,1.516538876
2009-08-27,-0.589015109
2009-08-28,-0.06360953433
2009-08-31,-1.69399525
2009-09-01,-2.305250081
2009-09-02,0.1544165142
2009-09-03,-0.8807317262
2009-09-04,1.554806242
2009-09-08,0.6563821232
2009-09-09,0.4346240552
2009-09-10,0.930183429
2009-09-11,-0.08568559926
2009-09-14,-0.8153659327
2009-09-15,-1.038229004
2009-09-16,-0.08737119418
2009-09-17,-1.509639262
2009-09-18,-1.24370944
2009-09-21,0.9220527427
2009-09-22,-0.6239331932
2009-09-23,-0.8074808309
2009-09-24,0.972380798
2009-09-25,0.08950349474
2009-09-28,2.841071989
2009-09-29,-1.022528144
2009-09-30,-1.142738347
2009-10-01,-5.068803994
2009-10-02,-2.950918075
2009-10-05,1.206464914
2009-10-06,1.621334536
2009-10-07,-1.032381852
2009-10-08,-1.73038666
2009-10-09,0.6029018794
2009-10-12,-0.383793593
2009-10-13,-0.6015976494
2009-10-14,2.276481043
2009-10-15,0.5209575214
2009-10-16,-1.15439908
2009-10-19,0.2385211688
2009-10-20,-1.759623337
2009-10-21,0.217846422
2009-10-22,-0.7969110945
2009-10-23,-0.9247567407
2009-10-26,-0.04910597144
2009-10-27,0.7864565949
2009-10-28,1.536452131
2009-10-29,1.537390285
2009-10-30,-2.223706056
2009-11-02,1.161318425
2009-11-03,0.9808608075
2009-11-04,-1.468563561
2009-11-05,5.408388926
2009-11-06,0.1141202995
2009-11-09,1.936095974
2009-11-10,-0.8935785759
2009-11-11,0.6990168356
2009-11-12,0.4253124082
2009-11-13,2.05122274
2009-11-16,-0.5679981067
2009-11-17,1.054653584
2009-11-18,-1.087104361
2009-11-19,-0.8793759181
2009-11-20,0.02233170019
2009-11-23,1.379858597
2009-11-24,0.02202283033
2009-11-25,-0.2635485647
2009-11-27,-0.9904169384
2009-11-30,0.02229699599
2009-12-01,0.1334143952
2009-12-02,0
2009-12-03,-0.9542441772
2009-12-04,1.18752469
2009-12-07,-0.5980688133
2009-12-08,-0.6680300393
2009-12-09,0.4035817884
2009-12-10,1.764683915
2009-12-11,-1.448849894
2009-12-14,-0.5121660596
2009-12-15,0.4702295687
2009-12-16,-0.423325578
2009-12-17,-0.850590584
2009-12-18,0.5642643982
2009-12-21,1.907734288
2009-12-22,0.9468885557
2009-12-23,0.2400554382
2009-12-24,0.3261434039
2009-12-28,0.3471729963
2009-12-29,0.8430805625
2009-12-30,0.4502714009
2009-12-31,-1.280537644
2010-01-04,1.469969773
2010-01-05,2.407442186
2010-01-06,-0.9779649602
2010-01-07,2.899328173
2010-01-08,1.00044685
2010-01-11,-0.3640776699
2010-01-12,-1.622905071
2010-01-13,0.4331853858
2010-01-14,-0.6778730018
2010-01-15,0.3308802735
2010-01-19,1.627961603
2010-01-20,-1.966760454
2010-01-21,-0.53786257
2010-01-22,-2.724083439
2010-01-25,0.278119832
2010-01-26,-0.04276868943
2010-01-27,0.6612534643
2010-01-28,-14.2372281
2010-01-29,-3.186999685
2010-02-01,1.47996463
2010-02-02,-1.282198273
2010-02-03,0.9422968971
2010-02-04,-3.684143914
2010-02-05,-0.3404570487
2010-02-08,-1.393250705
2010-02-09,1.066489459
2010-02-10,-1.26612221
2010-02-11,1.549550281
2010-02-12,2.183292613
2010-02-16,0.4637220642
2010-02-17,1.05053637
2010-02-18,0.9636770834
2010-02-19,-0.5524524383
2010-02-22,-1.465010212
2010-02-23,-1.204706616
2010-02-24,-1.303397905
2010-02-25,-1.821683589
2010-02-26,-1.318252857
2010-03-01,-3.079619739
2010-03-02,6.664737572
2010-03-03,2.003510732
2010-03-04,1.447501193
2010-03-05,-1.248347039
2010-03-08,0.07729996682
2010-03-09,-0.2836043894
2010-03-10,0.517182023
2010-03-11,0.5658952743
2010-03-12,-0.3835258058
2010-03-15,-0.2055159071
2010-03-16,0.3601015292
2010-03-17,-0.2820048333
2010-03-18,3.933169954
2010-03-19,-0.939812337
2010-03-22,0.5743000718
2010-03-23,0.5958150193
2010-03-24,-0.8144867352
2010-03-25,4.976373802
2010-03-26,-0.8532631307
2010-03-29,-0.1674908567
2010-03-30,0.8863282241
2010-03-31,-0.4037124303
2010-04-01,0.7389322447
2010-04-05,0.6150189195
2010-04-06,-0.2351819369
2010-04-07,0.8013609227
2010-04-08,-0.8650427214
2010-04-09,-0.5424696645
2010-04-12,0.1420984642
2010-04-13,0.1659046281
2010-04-14,0.7093822329
2010-04-15,0.2344399372
2010-04-16,0.09391102196
2010-04-19,0.0233672158
2010-04-20,1.262950731
2010-04-21,-1.524393441
2010-04-22,-7.694164419
2010-04-23,-2.795296181
2010-04-26,-0.366333696
2010-04-27,-0.4983144662
2010-04-28,2.373161369
2010-04-29,0.4124097123
2010-04-30,-0.769801125
2010-05-03,-0.1032799199
2010-05-04,-2.691578684
2010-05-05,0.07968480234
2010-05-06,-2.551100423
2010-05-07,-0.4634119167
2010-05-10,2.383400357
2010-05-11,0.2943808486
2010-05-12,1.814394031
2010-05-13,-0.5242287255
2010-05-14,-1.738433696
2010-05-17,0.1874262161
2010-05-18,-1.765880166
2010-05-19,-0.7085796256
2010-05-20,-2.359275819
2010-05-21,0.8431265838
2010-05-24,-0.6130390971
2010-05-25,-0.1684165871
2010-05-26,-1.524680446
2010-05-27,1.949598688
2010-05-28,0
2010-06-01,-1.377731124
2010-06-02,2.708977996
2010-06-03,1.248981468
2010-06-04,-3.207953645
2010-06-07,-0.8216397832
2010-06-08,0.7428935014
2010-06-09,-1.559752829
2010-06-10,0.8930235784
2010-06-11,0.9422653038
2010-06-14,-1.611969523
2010-06-15,2.270455952
2010-06-16,-1.405298848
2010-06-17,1.796034651
2010-06-18,-0.05605782808
2010-06-21,-0.1400123143
2010-06-22,-0.1963765362
2010-06-23,-0.4218766529
2010-06-24,-1.778368915
2010-06-25,-0.6325088798
2010-06-28,-1.532995764
2010-06-29,-2.644145738
2010-06-30,-0.9051684985
2010-07-01,-2.679811354
2010-07-02,1.282848262
2010-07-06,0.8648588327
2010-07-07,2.23626708
2010-07-08,1.647615827
2010-07-09,-0.05899862041
2010-07-12,3.509161281
2010-07-13,2.421505819
2010-07-14,2.642673823
2010-07-15,-0.05425006424
2010-07-16,-2.494408802
2010-07-19,2.25267458
2010-07-20,-0.05444170644
2010-07-21,-1.60547171
2010-07-22,8.157922121
2010-07-23,-0.07658441219
2010-07-26,0.4094051493
2010-07-27,-0.05101492858
2010-07-28,-1.172790943
2010-07-29,0.05164667461
2010-07-30,-1.805148029
2010-08-02,1.785763693
2010-08-03,-0.7739234775
2010-08-04,-0.07826992165
2010-08-05,0.1825117693
2010-08-06,0.3893788703
2010-08-09,2.84592738
2010-08-10,0.07573003756
2010-08-11,-1.056012955
2010-08-12,-2.845452286
2010-08-13,-0.7584703067
2010-08-16,1.818455839
2010-08-17,1.294006747
2010-08-18,-0.2557259541
2010-08-19,-2.382228322
2010-08-20,2.099526066
2010-08-23,-0.9511983784
2010-08-24,-1.297367383
2010-08-25,1.61156943
2010-08-26,-0.4676645587
2010-08-27,0.9401150986
2010-08-30,-0.9057788458
2010-08-31,0.02620534824
2010-09-01,3.368264644
2010-09-02,1.086043714
2010-09-03,0.8996164281
2010-09-07,0.4706467034
2010-09-08,0.8626863247
2010-09-09,-0.04904203341
2010-09-10,-1.1735585
2010-09-13,1.434997184
2010-09-14,0.2681092454
2010-09-15,2.11655246
2010-09-16,-0.02390185257
2010-09-17,1.334184966
2010-09-20,1.128580735
2010-09-21,1.185974442
2010-09-22,-0.5055128082
2010-09-23,0.8082953166
2010-09-24,2.061661131
2010-09-27,0.08975604509
2010-09-28,-1.16611809
2010-09-29,0.5447415281
2010-09-30,1.850468616
2010-10-01,-1.927684456
