date,log_return_pct
2012-07-30,-7.601399824
2012-07-31,0.2574426969
2012-08-01,-4.36066851
2012-08-02,-0.5730674709
2012-08-03,4.385188253
2012-08-06,3.603166129
2012-08-07,6.769385512
2012-08-08,-3.913542894
2012-08-09,1.097446912
2012-08-10,1.784362555
2012-08-13,4.026071479
2012-08-14,-5.779837399
2012-08-15,-0.06630454429
2012-08-16,3.015303817
2012-08-17,-0.9600392089
2012-08-20,-1.683507502
2012-08-21,-1.361331156
2012-08-22,2.844708507
2012-08-23,2.570962784
2012-08-24,-4.08484344
2012-08-27,-4.083894353
2012-08-28,1.299778869
2012-08-29,-0.982486165
2012-08-30,0
2012-08-31,0.384686797
2012-09-04,-1.339601215
2012-09-05,-0.7114802527
2012-09-06,2.156217365
2012-09-07,2.767015909
2012-09-10,-6.984379084
2012-09-11,1.555224386
2012-09-12,1.711912561
2012-09-13,4.155794599
2012-09-14,3.04185004
2012-09-17,6.834112904
2012-09-18,-3.757545322
2012-09-19,-0.9280474369
2012-09-20,-0.4842624476
2012-09-21,-2.89090134
2012-09-24,2.111170294
2012-09-25,-10.29715472
2012-09-26,-0.4347832936
2012-09-27,3.389610504
2012-09-28,2.736909075
2012-10-01,-0.4106781953
2012-10-02,2.172726475
2012-10-03,-1.695472086
2012-10-04,0.3424223314
2012-10-05,-1.749915987
2012-10-08,1.23840592
2012-10-09,-3.056494926
2012-10-10,0.1056914964
2012-10-11,-0.2803270553
2012-10-12,-2.428618036
2012-10-15,-1.129708852
2012-10-16,2.637789353
2012-10-17,2.668934788
2012-10-18,-2.743801102
2012-10-19,-1.075684013
2012-10-22,0.3993529323
2012-10-23,1.920366263
2012-10-24,-3.478190803
2012-10-25,0.3658507371
2012-10-26,-0.5136623316
2012-10-31,2.702428954
2012-11-01,3.906072595
2012-11-02,-1.134617639
2012-11-05,8.545414854
2012-11-06,-1.115724936
2012-11-07,1.244213783
2012-11-08,-0.7350868423
2012-11-09,-3.2130496
2012-11-12,2.443556071
2012-11-13,1.75632012
2012-11-14,-0.7619084476
2012-11-15,-1.799069431
2012-11-16,3.255901138
2012-11-19,3.335649966
2012-11-20,0.2411997438
2012-11-21,-1.617557664
2012-11-23,-1.05418117
2012-11-26,0.4332338549
2012-11-27,-0.3725613214
2012-11-28,3.304113715
2012-11-29,1.376302181
2012-11-30,0.3866070094
2012-12-03,2.336442224
2012-12-04,-2.101653536
2012-12-05,-0.5635317644
2012-12-06,0.5635317644
2012-12-07,0.7933051741
2012-12-10,1.165265111
2012-12-11,2.03155139
2012-12-12,-0.0552873895
2012-12-13,-4.792483909
2012-12-14,0.5918098569
2012-12-17,1.728541267
2012-12-18,0.5522593559
2012-12-19,0.05635879021
2012-12-20,-0.5214455825
2012-12-21,-1.253852464
2012-12-24,0.8172277469
2012-12-26,-2.033398973
